[2025-07-14 19:48:17] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 - Motivo: Login fallido: josue@gmail.com
[2025-07-17 01:56:04] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:05] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:06] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:06] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:06] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:07] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:08] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:08] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:08] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:08] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:08] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:08] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:08] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:09] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:10] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Rate limiting activado para IP ::1
[2025-07-17 01:56:10] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:10] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:10] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:10] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:10] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:36] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:37] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:37] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:38] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:38] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:40] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:40] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:44] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:45] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:45] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:45] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:45] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:53] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:53] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:53] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:53] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Rate limiting activado para IP ::1
[2025-07-17 01:56:54] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:54] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:54] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:54] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:54] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:54] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:54] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:54] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:56:56] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:57:49] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:57:55] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 01:58:46] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 02:00:46] IP: ::1 - UA: WhatsApp/2.2527.2 W - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 02:00:57] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0 - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 02:01:02] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0 - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 02:01:03] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0 - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 02:01:03] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0 - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 02:01:03] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0 - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 02:01:16] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 02:01:46] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 02:01:49] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 02:04:58] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 02:04:59] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 02:04:59] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 02:04:59] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 02:04:59] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 02:05:00] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 02:05:08] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
[2025-07-17 02:07:54] IP: ::1 - UA: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36 OPR/119.0.0.0 (Edition std-1) - Motivo: Acceso bloqueado desde IP previamente marcada: ::1
